"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-16","2011-09-08",4007,"CORDOBA Nº 03","Córdoba","Importado","2011","05","SEDAN 5 PTAS","G89","CHERY","006","QQ CONFORT","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1989","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-11","2020-06-10",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2020","05","SEDAN 5 PUERTAS","112","RENAULT","A83","KWID ZEN 1.0","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-08","2011-01-10",4007,"CORDOBA Nº 03","Córdoba","Importado","2011","05","SEDAN 5 PUERTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","CORDOBA","CORDOBA","Masculino","2000","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-04","2017-11-15",1211,"QUILMES Nº 6","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","044","FIAT","865","ARGO PRECISION 1.8","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-08","2015-12-02",1154,"LA MATANZA Nº 06","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","024","CHEVROLET","590","SPIN 1.8 N LTZ M/T","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-17","2008-09-18",1154,"LA MATANZA Nº 06","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","024","CHEVROLET","405","MERIVA GL PLUS 1.8 SOHC","1","Privado","Física","SAN JUSTO","BUENOS AIRES","No identificado","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-11","2016-03-16",4006,"CORDOBA Nº 02","Córdoba","Protocolo 21","2016","05","SEDAN 5 PUERTAS","112","RENAULT","A06","NUEVO SANDERO STEPWAY PRIVILEGE","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1945","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-08","2012-09-20",1211,"QUILMES Nº 6","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","112","RENAULT","809","SANDERO STEPWAY PH2 DYNAMIQUE","1","Privado","Física","S.FCO.SOLANO-QUILMES","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-25","2010-06-08",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","027","CITROEN","181","XSARA PICASSO 1.6 I","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1946","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-14","2008-04-04",4035,"CORDOBA Nº 05","Córdoba","Protocolo 21","2008","05","SEDAN 5 PTAS","044","FIAT","653","IDEA ADVENTURE 1.8 8V","1","Privado","Física","CORDOBA","CORDOBA","Femenino","1986","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-03","2013-06-06",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","I.CASANOVA","BUENOS AIRES","No identificado","1976","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2020-10-07",1175,"LANUS Nº 5","Buenos Aires","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","717","GOL TREND TRENDLINE 1.6 GAS 110CV AQ","1","Privado","Física","LANÚS OESTE","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-22","2004-08-11",1059,"MAR DEL PLATA Nº 02","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-02-22","2006-08-25",4038,"CORDOBA Nº 07","Córdoba","Protocolo 21","2006","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1967","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2019-12-30",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2019","05","SEDAN 5 PUERTAS","047","FORD","B98","KA FREESTYLE 1.5L MT","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-24","2014-01-09",4008,"CORDOBA Nº 04","Córdoba","Protocolo 21","2014","05","SEDAN 5 PUERTAS","027","CITROEN","280","NUEVO C3 1.5I 90 ORIGINE PACK ZE","1","Privado","Física","CORDOBA","CORDOBA","Masculino","1986","ARGENTINA",100,"14","ARG"
"COMUNICACIÓN DE RECUPERO","2022-02-21","2017-04-18",1045,"LA PLATA Nº 03","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","599","GOL TREND HIGHLINE 1.6 MSI","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"COMUNICACIÓN DE RECUPERO","2022-02-18","2017-03-06",1043,"LA PLATA Nº 01","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","130","TOYOTA","915","ETIOS PLATINUM 1.5 4A/T","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","2000","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-09","2007-08-01",4030,"SAN AGUSTIN","Córdoba","Protocolo 21","2007","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","VILLA GENERAL BELGRANO","CORDOBA","No identificado","1987","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-11","1996-01-05",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","1996","05","SEDAN 5 PUERTAS","024","CHEVROLET","008","CORSA GL 1.4 E.F.I.","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-07","2007-06-21",4027,"RIO SEGUNDO Nº 1","Córdoba","Protocolo 21","2007","05","SEDAN 5 PTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","RIO SEGUNDO","CORDOBA","Masculino","1987","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-22","2017-07-07",4024,"OLIVA","Córdoba","Protocolo 21","2017","05","SEDAN 5 PUERTAS","104","PEUGEOT","778","208 ALLURE 1.6","1","Privado","Física","OLIVA","CORDOBA","Masculino","1975","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2016-07-12",4022,"MINA CLAVERO","Córdoba","Protocolo 21","2016","05","SEDAN 5 PUERTAS","104","PEUGEOT","708","208 FELINE 1.6 N PACK CUIR","1","Privado","Física","MINA CLAVERO","CORDOBA","Masculino","1968","ARGENTINA",100,"14","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-24","2015-01-05",1174,"LA MATANZA Nº 07","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","024","CHEVROLET","617","ONIX 1.4 N LTZ","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-02","2013-04-09",1175,"LANUS Nº 5","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-02","1998-09-22",21015,"ROSARIO Nº 03","Santa Fe","Importado","1998","05","SEDAN 5 PTAS","104","PEUGEOT","218","205 GLD","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-15","2015-03-16",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","532","TAKE UP! 1.0 MPI","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-07","1997-06-24",13002,"MENDOZA Nº 02","Mendoza","Importado","1997","05","SEDAN 5 PTAS","004","ALFA ROMEO","108","146 TD 2.0","1","Privado","Física","VILLA NUEVA","MENDOZA","Masculino","1989","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-08","2000-06-08",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","2000","05","SEDAN 5 PTAS","136","VOLKSWAGEN","245","GOLF TDI","1","Privado","Física","GODOY CRUZ","MENDOZA","Femenino","1990","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-24","2007-02-09",13002,"MENDOZA Nº 02","Mendoza","Importado","2007","05","SEDAN 5 PTAS","025","CHRYSLER","129","PT CRUISER CLASSIC","1","Privado","Física","EL CHALLAO","MENDOZA","Femenino","1972","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-24","2016-09-09",13002,"MENDOZA Nº 02","Mendoza","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","MENDOZA","MENDOZA","Masculino","1973","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-04","2006-05-31",13003,"GENERAL SAN MARTIN Nº 1","Mendoza","Protocolo 21","2006","05","SEDAN 5 PTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","CHAPANAY S.MTIN","MENDOZA","Femenino","1986","ARGENTINA",100,"50","ARG"
"COMUNICACIÓN DE RECUPERO","2022-02-17","2015-01-08",7001,"COMODORO RIVADAVIA Nº 1","Chubut","Protocolo 21","2014","05","SEDAN 5 PUERTAS","044","FIAT","723","IDEA ADVENTURE 1.6 16V","1","Privado","Física","COMODORO RIVADAVIA","CHUBUT","Masculino","1970","BOLIVIA",100,"26","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-15","2016-10-31",13003,"GENERAL SAN MARTIN Nº 1","Mendoza","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","577","GOL TREND 1.6 MSI","1","Privado","Física","SAN MARTÍN","MENDOZA","Masculino","1992","ARGENTINA",100,"50","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2017-07-20",1077,"QUILMES Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","526","MOVE UP! 1.0 MPI","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2009-02-17",1077,"QUILMES Nº 1","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-04","2013-05-30",1111,"SAN ISIDRO Nº 02","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1962","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-02","2020-02-21",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","638","POLO TRENDLINE 1.6 MSI 110CV","1","Privado","Física","LANÚS","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2022-02-16","2012-08-08",1188,"LA PLATA Nº 07","Buenos Aires","Importado","2012","05","SEDAN 5 PUERTAS","102","NISSAN","485","TIIDA 1.8 6MT TEKNA","1","Privado","Jurídica","LA PLATA","BUENOS AIRES","No aplica","1946","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-03","2010-04-06",21015,"ROSARIO Nº 03","Santa Fe","Protocolo 21","2010","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","ROSARIO","SANTA FE","No identificado","1961","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-03","2020-08-20",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","638","POLO TRENDLINE 1.6 MSI 110CV","1","Privado","Física","LANÚS","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-02","2008-10-24",1107,"LANUS Nº 2","Buenos Aires","Importado","2008","05","SEDAN 5 PTAS","025","CHRYSLER","129","PT CRUISER CLASSIC","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-17","2010-02-03",21015,"ROSARIO Nº 03","Santa Fe","Importado","2010","05","SEDAN 5 PTAS","092","MERCEDES BENZ","819","B200","1","Privado","Física","FUNES","SANTA FE","Femenino","1978","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-21","2012-08-01",21015,"ROSARIO Nº 03","Santa Fe","Importado","2012","05","SEDAN 5 PTAS","104","PEUGEOT","645","308 GTI 200 CV","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-21","1998-03-06",21015,"ROSARIO Nº 03","Santa Fe","Importado","1998","05","SEDAN 5 PUERTAS","104","PEUGEOT","195","106 XR","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1955","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-23","2017-09-18",21015,"ROSARIO Nº 03","Santa Fe","Protocolo 21","2017","05","SEDAN 5 PUERTAS","024","CHEVROLET","700","ONIX JOY 5P 1.4 N LS MT","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1986","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2012-08-21",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-25","2005-07-08",1185,"ADROGUE Nº 3","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","ADROGUÉ","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-04","1997-06-13",21056,"ROSARIO Nº 13","Santa Fe","Importado","1997","05","SEDAN 5 PTAS","024","CHEVROLET","126","CORSA CITY D","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1946","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-08","2021-02-09",1077,"QUILMES Nº 1","Buenos Aires","Protocolo 21","2021","05","SEDAN 5 PUERTAS","130","TOYOTA","A15","YARIS XLS 1.5 6M/T","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1984","VENEZUELA",100,"06","VEN"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-11","2020-11-30",1030,"FLORENCIO VARELA Nº 1","Buenos Aires","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","670","GOL TREND TRENDLINE 1.6 GAS 101CV MQ","1","Privado","Física","FLORENCIO VARELA","BUENOS AIRES","Masculino","1950","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-10","2006-01-02",1201,"MAR DEL PLATA Nº 08","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","044","FIAT","596","PALIO HLX 1.8 MPI 8V","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-14","2006-03-15",21056,"ROSARIO Nº 13","Santa Fe","Protocolo 21","2006","05","SEDAN 5 PTAS","047","FORD","583","FIESTA AMBIENTE 5P","1","Privado","Física","PEREZ","SANTA FE","Femenino","1961","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-21","2016-12-05",1068,"OLAVARRIA Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","104","PEUGEOT","768","2008 ACTIVE 1.6","1","Privado","Física","OLAVARRIA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-17","2011-04-19",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","MORON","BUENOS AIRES","No identificado","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-24","1995-03-31",21057,"ROSARIO Nº 14","Santa Fe","Importado","1995","05","SEDAN 5 PUERTAS","112","RENAULT","001","CLIO RT","1","Privado","Física","GRANADERO BAIGORRIA","SANTA FE","Masculino","1992","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-17","2008-04-17",21058,"ROSARIO Nº 15","Santa Fe","Protocolo 21","2008","05","SEDAN 5 PTAS","024","CHEVROLET","421","VECTRA GLS 2.0","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1999","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-04","2009-03-30",1185,"ADROGUE Nº 3","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","047","FORD","722","FIESTA AMBIENTE MP3","1","Privado","Física","SAN JOSE","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-07","2012-06-25",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-07","2012-02-02",21059,"ROSARIO Nº 16","Santa Fe","Protocolo 21","2012","05","SEDAN 5 PTAS","027","CITROEN","187","C3 1.4 I SX","1","Privado","Física","ROSARIO","SANTA FE","Femenino","1983","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-04","2018-05-24",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","MORON","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-21","2020-11-27",1198,"SAN ISIDRO Nº 07","Buenos Aires","Protocolo 21","2020","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","739","NIVUS HIGHLINE 200 TSI AT","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-24","2010-07-30",1200,"SAN MARTIN Nº 6","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","112","RENAULT","712","SANDERO STEPWAY CONFORT 1.6 16V","1","Privado","Física","VILLA LYNCH","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-16","2013-09-05",1197,"SAN ISIDRO Nº 06","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","112","RENAULT","925","SANDERO PRIVILEGE 1.6 16V NAV","1","Privado","Física","BOULOGNE","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-25","2015-04-27",11006,"GUATRACHE","La Pampa","Importado","2015","05","SEDAN 5 PUERTAS","004","ALFA ROMEO","284","GIULIETTA 170CV DISTINCTIVE","1","Privado","Física","GENERAL SAN MARTIN","LA PAMPA","Femenino","1945","ARGENTINA",50,"42","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-01","2001-03-30",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","2001","05","SEDAN 5 PTAS","044","FIAT","487","UNO S 1.3","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-09","2004-09-01",15006,"NEUQUEN Nº 3","Neuquén","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","CIPOLLETTI","NEUQUEN","Masculino","1966","ARGENTINA",100,"58","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-03","2005-06-01",21065,"VILLA CONSTITUCION Nº 2","Santa Fe","Protocolo 21","2005","05","SEDAN 5 PTAS","027","CITROEN","170","C3 1.6I 16V EXCLUSIVE","1","Privado","Física","VILLA CONSTITUCION","SANTA FE","Masculino","1991","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-03","2005-06-16",11010,"SANTA ROSA Nº 3","La Pampa","Importado","2005","05","SEDAN 5 PTAS","112","RENAULT","503","LAGUNA 1.9 DCI","1","Privado","Física","SANTA ROSA","LA PAMPA","Femenino","1961","ARGENTINA",100,"42","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-09","2012-11-07",1185,"ADROGUE Nº 3","Buenos Aires","Importado","2012","05","SEDAN 5 PTAS","024","CHEVROLET","488","SPARK LT","1","Privado","Física","MALVINAS ARGENTINAS","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-02","2014-01-30",21068,"ROSARIO Nº 17","Santa Fe","Protocolo 21","2014","05","SEDAN 5 PUERTAS","024","CHEVROLET","613","SPIN 1.3 D 7P LTZ M/T","1","Privado","Física","ROSARIO","SANTA FE","Masculino","1993","ARGENTINA",100,"82","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-10","2009-07-31",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","112","RENAULT","712","SANDERO STEPWAY CONFORT 1.6 16V","1","Privado","Física","GUERNICA","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-08","2005-01-24",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","024","CHEVROLET","375","MERIVA GL 1.7 DTI","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-10","2004-07-02",1199,"LANUS Nº 6","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","024","CHEVROLET","342","ZAFIRA GLS","1","Privado","Física","LANUS ESTE","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-21","2005-08-18",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","VICENTE CASARES","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-11","2005-01-20",1005,"AVELLANEDA Nº 2","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","WILDE","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2022-02-09","2015-09-21",1105,"CAMPANA Nº 1","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","CAMPANA","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
